window_start,Sample_ID,Ions,Concentration
2006-01-17,Q3,NO3-N,118.77777777777777
2006-01-17,Q3,NH4-N,NA
2006-01-17,Q3,K,0.6666666666666666
2006-01-17,Q3,Mg,2.867777777777778
2006-01-17,Q3,Ca,4.7988888888888885
2006-03-21,Q3,NO3-N,69
2006-03-21,Q3,NH4-N,NA
2006-03-21,Q3,K,0.6722222222222223
2006-03-21,Q3,Mg,3.0233333333333334
2006-03-21,Q3,Ca,4.851111111111111
2006-05-23,Q3,NO3-N,114.77777777777777
2006-05-23,Q3,NH4-N,6
2006-05-23,Q3,K,0.8099999999999999
2006-05-23,Q3,Mg,2.8755555555555556
2006-05-23,Q3,Ca,4.805555555555555
2006-07-25,Q3,NO3-N,117.125
2006-07-25,Q3,NH4-N,7
2006-07-25,Q3,K,0.711111111111111
2006-07-25,Q3,Mg,3.106666666666667
2006-07-25,Q3,Ca,5.32
2006-09-26,Q3,NO3-N,90.5
2006-09-26,Q3,NH4-N,8.25
2006-09-26,Q3,K,0.6811111111111111
2006-09-26,Q3,Mg,2.68
2006-09-26,Q3,Ca,4.45
2006-11-28,Q3,NO3-N,104.55555555555556
2006-11-28,Q3,NH4-N,5
2006-11-28,Q3,K,0.7233333333333333
2006-11-28,Q3,Mg,3.0544444444444445
2006-11-28,Q3,Ca,5.042222222222223
2007-01-30,Q3,NO3-N,77
2007-01-30,Q3,NH4-N,6.333333333333333
2007-01-30,Q3,K,0.71
2007-01-30,Q3,Mg,3.5444444444444443
2007-01-30,Q3,Ca,5.1866666666666665
2007-04-03,Q3,NO3-N,63.857142857142854
2007-04-03,Q3,NH4-N,15.333333333333332
2007-04-03,Q3,K,0.6788888888888889
2007-04-03,Q3,Mg,2.9277777777777776
2007-04-03,Q3,Ca,4.4399999999999995
2007-06-05,Q3,NO3-N,75.22222222222223
2007-06-05,Q3,NH4-N,6
2007-06-05,Q3,K,0.7077777777777777
2007-06-05,Q3,Mg,3.3066666666666666
2007-06-05,Q3,Ca,4.984444444444445
2007-08-07,Q3,NO3-N,84.22222222222223
2007-08-07,Q3,NH4-N,13.2
2007-08-07,Q3,K,0.6933333333333334
2007-08-07,Q3,Mg,3.152222222222222
2007-08-07,Q3,Ca,5.1322222222222225
2007-10-09,Q3,NO3-N,128.88888888888889
2007-10-09,Q3,NH4-N,11
2007-10-09,Q3,K,0.5977777777777777
2007-10-09,Q3,Mg,2.882222222222222
2007-10-09,Q3,Ca,4.481111111111111
2007-12-11,Q3,NO3-N,103.14285714285714
2007-12-11,Q3,NH4-N,10.666666666666666
2007-12-11,Q3,K,0.6928571428571428
2007-12-11,Q3,Mg,3.4614285714285713
2007-12-11,Q3,Ca,5.5285714285714285
2008-02-12,Q3,NO3-N,70.44444444444444
2008-02-12,Q3,NH4-N,9.2
2008-02-12,Q3,K,0.68
2008-02-12,Q3,Mg,3.5411111111111113
2008-02-12,Q3,Ca,5.33
2008-04-15,Q3,NO3-N,54.111111111111114
2008-04-15,Q3,NH4-N,14
2008-04-15,Q3,K,0.7011111111111111
2008-04-15,Q3,Mg,3.243333333333333
2008-04-15,Q3,Ca,5.332222222222222
2008-06-17,Q3,NO3-N,82.75
2008-06-17,Q3,NH4-N,6
2008-06-17,Q3,K,0.71125
2008-06-17,Q3,Mg,3.7975
2008-06-17,Q3,Ca,5.54875
2008-08-19,Q3,NO3-N,77.66666666666667
2008-08-19,Q3,NH4-N,12.5
2008-08-19,Q3,K,0.7455555555555556
2008-08-19,Q3,Mg,3.051111111111111
2008-08-19,Q3,Ca,4.11
2008-10-21,Q3,NO3-N,99.55555555555556
2008-10-21,Q3,NH4-N,15
2008-10-21,Q3,K,0.57
2008-10-21,Q3,Mg,3.5633333333333335
2008-10-21,Q3,Ca,4.641111111111111
2008-12-23,Q3,NO3-N,82.5
2008-12-23,Q3,NH4-N,13
2008-12-23,Q3,K,0.6344444444444445
2008-12-23,Q3,Mg,3.4522222222222223
2008-12-23,Q3,Ca,5.401111111111111
2009-02-24,Q3,NO3-N,55.125
2009-02-24,Q3,NH4-N,NA
2009-02-24,Q3,K,0.6855555555555556
2009-02-24,Q3,Mg,3.818888888888889
2009-02-24,Q3,Ca,6.147777777777778
2009-04-28,Q3,NO3-N,68.55555555555556
2009-04-28,Q3,NH4-N,NA
2009-04-28,Q3,K,0.77
2009-04-28,Q3,Mg,3.048888888888889
2009-04-28,Q3,Ca,4.647777777777778
2009-06-30,Q3,NO3-N,84.22222222222223
2009-06-30,Q3,NH4-N,13.5
2009-06-30,Q3,K,0.7244444444444444
2009-06-30,Q3,Mg,3.1044444444444443
2009-06-30,Q3,Ca,4.467777777777778
2009-09-01,Q3,NO3-N,84.22222222222223
2009-09-01,Q3,NH4-N,22.5
2009-09-01,Q3,K,0.7277777777777777
2009-09-01,Q3,Mg,3.0122222222222224
2009-09-01,Q3,Ca,5.102222222222222
2009-11-03,Q3,NO3-N,82.77777777777777
2009-11-03,Q3,NH4-N,18
2009-11-03,Q3,K,0.7266666666666667
2009-11-03,Q3,Mg,2.9844444444444442
2009-11-03,Q3,Ca,5.038888888888889
2010-01-05,Q3,NO3-N,82
2010-01-05,Q3,NH4-N,29
2010-01-05,Q3,K,0.65
2010-01-05,Q3,Mg,2.918888888888889
2010-01-05,Q3,Ca,5.017777777777778
2010-03-09,Q3,NO3-N,79.77777777777777
2010-03-09,Q3,NH4-N,13
2010-03-09,Q3,K,0.6577777777777778
2010-03-09,Q3,Mg,2.78
2010-03-09,Q3,Ca,4.912222222222222
2010-05-11,Q3,NO3-N,67.66666666666667
2010-05-11,Q3,NH4-N,16
2010-05-11,Q3,K,0.6244444444444445
2010-05-11,Q3,Mg,2.6666666666666665
2010-05-11,Q3,Ca,4.122222222222222
2010-07-13,Q3,NO3-N,113.875
2010-07-13,Q3,NH4-N,14
2010-07-13,Q3,K,0.69125
2010-07-13,Q3,Mg,2.79625
2010-07-13,Q3,Ca,4.87125
2010-09-14,Q3,NO3-N,141.44444444444446
2010-09-14,Q3,NH4-N,NA
2010-09-14,Q3,K,0.9188888888888889
2010-09-14,Q3,Mg,2.8422222222222224
2010-09-14,Q3,Ca,4.6466666666666665
2010-11-16,Q3,NO3-N,84
2010-11-16,Q3,NH4-N,18.5
2010-11-16,Q3,K,0.6922222222222222
2010-11-16,Q3,Mg,3.06
2010-11-16,Q3,Ca,4.747777777777777
2011-01-18,Q3,NO3-N,66.5
2011-01-18,Q3,NH4-N,13
2011-01-18,Q3,K,0.6122222222222222
2011-01-18,Q3,Mg,3.2866666666666666
2011-01-18,Q3,Ca,5.538888888888889
2011-03-22,Q3,NO3-N,48.666666666666664
2011-03-22,Q3,NH4-N,11
2011-03-22,Q3,K,0.5922222222222222
2011-03-22,Q3,Mg,2.9844444444444442
2011-03-22,Q3,Ca,4.995555555555556
2011-05-24,Q3,NO3-N,58.55555555555556
2011-05-24,Q3,NH4-N,NA
2011-05-24,Q3,K,0.6233333333333333
2011-05-24,Q3,Mg,2.6155555555555554
2011-05-24,Q3,Ca,4.961111111111111
2011-07-26,Q3,NO3-N,62
2011-07-26,Q3,NH4-N,5
2011-07-26,Q3,K,0.63625
2011-07-26,Q3,Mg,2.35375
2011-07-26,Q3,Ca,4.18375
2011-09-27,Q3,NO3-N,104.85714285714286
2011-09-27,Q3,NH4-N,7.333333333333333
2011-09-27,Q3,K,0.6511111111111111
2011-09-27,Q3,Mg,2.9344444444444444
2011-09-27,Q3,Ca,5.392222222222222
2011-11-29,Q3,NO3-N,119.55555555555556
2011-11-29,Q3,NH4-N,8
2011-11-29,Q3,K,0.6788888888888889
2011-11-29,Q3,Mg,2.8577777777777778
2011-11-29,Q3,Ca,5.613333333333333
2012-01-31,Q3,NO3-N,54.666666666666664
2012-01-31,Q3,NH4-N,39.5
2012-01-31,Q3,K,0.6122222222222222
2012-01-31,Q3,Mg,3.1666666666666665
2012-01-31,Q3,Ca,5.683333333333334
2012-04-03,Q3,NO3-N,30
2012-04-03,Q3,NH4-N,6.333333333333333
2012-04-03,Q3,K,0.6377777777777778
2012-04-03,Q3,Mg,2.8022222222222224
2012-04-03,Q3,Ca,5.013333333333334
2012-06-05,Q3,NO3-N,55.625
2012-06-05,Q3,NH4-N,16
2012-06-05,Q3,K,0.585
2012-06-05,Q3,Mg,2.97
2012-06-05,Q3,Ca,4.87625
2012-08-07,Q3,NO3-N,74.5
2012-08-07,Q3,NH4-N,NA
2012-08-07,Q3,K,0.6033333333333333
2012-08-07,Q3,Mg,2.9988888888888887
2012-08-07,Q3,Ca,5.0777777777777775
2012-10-09,Q3,NO3-N,34
2012-10-09,Q3,NH4-N,5
2012-10-09,Q3,K,0.5833333333333334
2012-10-09,Q3,Mg,2.5844444444444443
2012-10-09,Q3,Ca,4.145555555555555
2012-12-11,Q3,NO3-N,87.8
2012-12-11,Q3,NH4-N,26
2012-12-11,Q3,K,0.6622222222222223
2012-12-11,Q3,Mg,3.0255555555555556
2012-12-11,Q3,Ca,4.988888888888889
2013-02-12,Q3,NO3-N,64.28571428571429
2013-02-12,Q3,NH4-N,NA
2013-02-12,Q3,K,0.6377777777777778
2013-02-12,Q3,Mg,2.9855555555555555
2013-02-12,Q3,Ca,4.042222222222223
2013-04-16,Q3,NO3-N,37
2013-04-16,Q3,NH4-N,NA
2013-04-16,Q3,K,0.5955555555555556
2013-04-16,Q3,Mg,2.827777777777778
2013-04-16,Q3,Ca,4.271111111111111
2013-06-18,Q3,NO3-N,34.5
2013-06-18,Q3,NH4-N,7
2013-06-18,Q3,K,0.4775
2013-06-18,Q3,Mg,2.6725
2013-06-18,Q3,Ca,4.7575
2013-08-20,Q3,NO3-N,107.66666666666667
2013-08-20,Q3,NH4-N,8
2013-08-20,Q3,K,0.45571428571428574
2013-08-20,Q3,Mg,2.7985714285714285
2013-08-20,Q3,Ca,5.022857142857143
2013-10-22,Q3,NO3-N,86.875
2013-10-22,Q3,NH4-N,11
2013-10-22,Q3,K,0.611111111111111
2013-10-22,Q3,Mg,2.59
2013-10-22,Q3,Ca,4.042222222222222
2013-12-24,Q3,NO3-N,104.71428571428571
2013-12-24,Q3,NH4-N,11.5
2013-12-24,Q3,K,0.6955555555555556
2013-12-24,Q3,Mg,2.96
2013-12-24,Q3,Ca,4.532222222222222
2014-02-25,Q3,NO3-N,80.2
2014-02-25,Q3,NH4-N,6
2014-02-25,Q3,K,0.705
2014-02-25,Q3,Mg,3.68375
2014-02-25,Q3,Ca,5.4087499999999995
2014-04-29,Q3,NO3-N,45.166666666666664
2014-04-29,Q3,NH4-N,6
2014-04-29,Q3,K,0.6933333333333334
2014-04-29,Q3,Mg,3.2844444444444445
2014-04-29,Q3,Ca,4.8244444444444445
2014-07-01,Q3,NO3-N,100.33333333333333
2014-07-01,Q3,NH4-N,7.6
2014-07-01,Q3,K,0.8111111111111111
2014-07-01,Q3,Mg,3.526666666666667
2014-07-01,Q3,Ca,5.551111111111111
2014-09-02,Q3,NO3-N,88.875
2014-09-02,Q3,NH4-N,7
2014-09-02,Q3,K,0.6455555555555555
2014-09-02,Q3,Mg,3.3022222222222224
2014-09-02,Q3,Ca,4.688888888888889
2014-11-04,Q3,NO3-N,63.375
2014-11-04,Q3,NH4-N,28
2014-11-04,Q3,K,0.6366666666666667
2014-11-04,Q3,Mg,2.79
2014-11-04,Q3,Ca,4.144444444444445
2015-01-06,Q3,NO3-N,111
2015-01-06,Q3,NH4-N,NA
2015-01-06,Q3,K,0.635
2015-01-06,Q3,Mg,3.25
2015-01-06,Q3,Ca,5.165
2015-03-10,Q3,NO3-N,78.2
2015-03-10,Q3,NH4-N,6
2015-03-10,Q3,K,0.7688888888888888
2015-03-10,Q3,Mg,3.6666666666666665
2015-03-10,Q3,Ca,5.377777777777778
2015-05-12,Q3,NO3-N,86
2015-05-12,Q3,NH4-N,5
2015-05-12,Q3,K,0.7333333333333333
2015-05-12,Q3,Mg,3.9644444444444447
2015-05-12,Q3,Ca,6.355555555555555
2015-07-14,Q3,NO3-N,119.85714285714286
2015-07-14,Q3,NH4-N,25
2015-07-14,Q3,K,0.7344444444444445
2015-07-14,Q3,Mg,3.6166666666666667
2015-07-14,Q3,Ca,5.545555555555556
2015-09-15,Q3,NO3-N,68.16666666666667
2015-09-15,Q3,NH4-N,7.6
2015-09-15,Q3,K,0.6744444444444444
2015-09-15,Q3,Mg,3.3633333333333333
2015-09-15,Q3,Ca,5.156666666666666
2015-11-17,Q3,NO3-N,109
2015-11-17,Q3,NH4-N,7.666666666666667
2015-11-17,Q3,K,0.7055555555555556
2015-11-17,Q3,Mg,3.3266666666666667
2015-11-17,Q3,Ca,5.345555555555555
2016-01-19,Q3,NO3-N,107.14285714285714
2016-01-19,Q3,NH4-N,6
2016-01-19,Q3,K,0.7633333333333333
2016-01-19,Q3,Mg,3.381111111111111
2016-01-19,Q3,Ca,5.566666666666666
2016-03-22,Q3,NO3-N,73.66666666666667
2016-03-22,Q3,NH4-N,11.5
2016-03-22,Q3,K,0.7322222222222222
2016-03-22,Q3,Mg,3.328888888888889
2016-03-22,Q3,Ca,5.604444444444445
2016-05-24,Q3,NO3-N,81
2016-05-24,Q3,NH4-N,7.5
2016-05-24,Q3,K,0.69
2016-05-24,Q3,Mg,3.098888888888889
2016-05-24,Q3,Ca,5.075555555555556
2016-07-26,Q3,NO3-N,99.11111111111111
2016-07-26,Q3,NH4-N,5
2016-07-26,Q3,K,0.7222222222222222
2016-07-26,Q3,Mg,2.83
2016-07-26,Q3,Ca,4.904444444444445
2016-09-27,Q3,NO3-N,117.44444444444444
2016-09-27,Q3,NH4-N,NA
2016-09-27,Q3,K,0.7022222222222222
2016-09-27,Q3,Mg,3.022222222222222
2016-09-27,Q3,Ca,4.953333333333333
2016-11-29,Q3,NO3-N,128.22222222222223
2016-11-29,Q3,NH4-N,NA
2016-11-29,Q3,K,0.7166666666666667
2016-11-29,Q3,Mg,2.7455555555555553
2016-11-29,Q3,Ca,4.576666666666666
2017-01-31,Q3,NO3-N,131.33333333333334
2017-01-31,Q3,NH4-N,NA
2017-01-31,Q3,K,0.7455555555555555
2017-01-31,Q3,Mg,3.2544444444444443
2017-01-31,Q3,Ca,4.886666666666667
2017-04-04,Q3,NO3-N,68.6
2017-04-04,Q3,NH4-N,8
2017-04-04,Q3,K,0.7266666666666667
2017-04-04,Q3,Mg,2.667777777777778
2017-04-04,Q3,Ca,4.097777777777778
2017-06-06,Q3,NO3-N,81.5
2017-06-06,Q3,NH4-N,9
2017-06-06,Q3,K,0.6144444444444445
2017-06-06,Q3,Mg,2.7622222222222224
2017-06-06,Q3,Ca,4.5
2017-08-08,Q3,NO3-N,113.25
2017-08-08,Q3,NH4-N,NA
2017-08-08,Q3,K,0.73
2017-08-08,Q3,Mg,2.945
2017-08-08,Q3,Ca,4.6175
2017-10-10,Q3,NO3-N,447.6
2017-10-10,Q3,NH4-N,6
2017-10-10,Q3,K,1.45
2017-10-10,Q3,Mg,2.992
2017-10-10,Q3,Ca,4.554
2017-12-12,Q3,NO3-N,397.4
2017-12-12,Q3,NH4-N,6
2017-12-12,Q3,K,1.2744444444444445
2017-12-12,Q3,Mg,3.057777777777778
2017-12-12,Q3,Ca,4.857777777777778
2018-02-13,Q3,NO3-N,270.6666666666667
2018-02-13,Q3,NH4-N,8
2018-02-13,Q3,K,1.1122222222222222
2018-02-13,Q3,Mg,3.0533333333333332
2018-02-13,Q3,Ca,5.157777777777778
2018-04-17,Q3,NO3-N,180
2018-04-17,Q3,NH4-N,8.333333333333334
2018-04-17,Q3,K,1.1011111111111112
2018-04-17,Q3,Mg,3
2018-04-17,Q3,Ca,4.814444444444445
2018-06-19,Q3,NO3-N,183
2018-06-19,Q3,NH4-N,7
2018-06-19,Q3,K,1.0033333333333334
2018-06-19,Q3,Mg,3.1666666666666665
2018-06-19,Q3,Ca,5.198888888888889
2018-08-21,Q3,NO3-N,161.6
2018-08-21,Q3,NH4-N,NA
2018-08-21,Q3,K,0.9916666666666667
2018-08-21,Q3,Mg,3.0566666666666666
2018-08-21,Q3,Ca,4.871666666666667
2018-10-23,Q3,NO3-N,202
2018-10-23,Q3,NH4-N,18
2018-10-23,Q3,K,0.9183333333333333
2018-10-23,Q3,Mg,2.9883333333333333
2018-10-23,Q3,Ca,4.86
2018-12-25,Q3,NO3-N,101.6
2018-12-25,Q3,NH4-N,7
2018-12-25,Q3,K,0.85
2018-12-25,Q3,Mg,3.425
2018-12-25,Q3,Ca,5.35625
2019-02-26,Q3,NO3-N,151.85714285714286
2019-02-26,Q3,NH4-N,9
2019-02-26,Q3,K,0.8744444444444445
2019-02-26,Q3,Mg,3.4033333333333333
2019-02-26,Q3,Ca,5.487777777777778
2019-04-30,Q3,NO3-N,123.57142857142857
2019-04-30,Q3,NH4-N,6
2019-04-30,Q3,K,0.7577777777777778
2019-04-30,Q3,Mg,3.281111111111111
2019-04-30,Q3,Ca,4.99
2019-07-02,Q3,NO3-N,96.28571428571429
2019-07-02,Q3,NH4-N,7
2019-07-02,Q3,K,0.7611111111111112
2019-07-02,Q3,Mg,2.988888888888889
2019-07-02,Q3,Ca,4.518888888888889
2019-09-03,Q3,NO3-N,148.83333333333334
2019-09-03,Q3,NH4-N,8.4
2019-09-03,Q3,K,0.6633333333333333
2019-09-03,Q3,Mg,3.022222222222222
2019-09-03,Q3,Ca,4.435555555555555
2019-11-05,Q3,NO3-N,199.125
2019-11-05,Q3,NH4-N,NA
2019-11-05,Q3,K,0.7777777777777778
2019-11-05,Q3,Mg,2.7911111111111113
2019-11-05,Q3,Ca,4.288888888888889
2020-01-07,Q3,NO3-N,201.66666666666666
2020-01-07,Q3,NH4-N,8
2020-01-07,Q3,K,0.7044444444444444
2020-01-07,Q3,Mg,2.551111111111111
2020-01-07,Q3,Ca,4.081111111111111
2020-03-10,Q3,NO3-N,172
2020-03-10,Q3,NH4-N,NA
2020-03-10,Q3,K,0.76
2020-03-10,Q3,Mg,3.3
2020-03-10,Q3,Ca,5.6850000000000005
2020-05-12,Q3,NO3-N,121
2020-05-12,Q3,NH4-N,19
2020-05-12,Q3,K,0.76
2020-05-12,Q3,Mg,1.86
2020-05-12,Q3,Ca,3.03
2020-07-14,Q3,NO3-N,122.14285714285714
2020-07-14,Q3,NH4-N,9.25
2020-07-14,Q3,K,0.7085714285714285
2020-07-14,Q3,Mg,2.7385714285714284
2020-07-14,Q3,Ca,4.621428571428572
2020-09-15,Q3,NO3-N,175.875
2020-09-15,Q3,NH4-N,9.333333333333334
2020-09-15,Q3,K,0.70375
2020-09-15,Q3,Mg,2.8375
2020-09-15,Q3,Ca,4.4775
2020-11-17,Q3,NO3-N,204
2020-11-17,Q3,NH4-N,9
2020-11-17,Q3,K,0.7128571428571429
2020-11-17,Q3,Mg,3.2085714285714286
2020-11-17,Q3,Ca,5.1899999999999995
1989-05-16,MPR,NO3-N,59.625
1989-05-16,MPR,NH4-N,NA
1989-05-16,MPR,K,0.6855555555555556
1989-05-16,MPR,Mg,1.96
1989-05-16,MPR,Ca,6.483333333333333
1989-07-18,MPR,NO3-N,73.71428571428571
1989-07-18,MPR,NH4-N,NA
1989-07-18,MPR,K,0.6614285714285714
1989-07-18,MPR,Mg,1.5783333333333334
1989-07-18,MPR,Ca,6.252857142857143
1989-09-19,MPR,NO3-N,273.8
1989-09-19,MPR,NH4-N,NA
1989-09-19,MPR,K,1.21
1989-09-19,MPR,Mg,2.194
1989-09-19,MPR,Ca,6.906
1989-11-21,MPR,NO3-N,112.71428571428571
1989-11-21,MPR,NH4-N,NA
1989-11-21,MPR,K,0.8825000000000001
1989-11-21,MPR,Mg,2.572857142857143
1989-11-21,MPR,Ca,9.21857142857143
1990-01-23,MPR,NO3-N,209.22222222222223
1990-01-23,MPR,NH4-N,NA
1990-01-23,MPR,K,1.0688888888888888
1990-01-23,MPR,Mg,2.106666666666667
1990-01-23,MPR,Ca,8.71
1990-03-27,MPR,NO3-N,143.33333333333334
1990-03-27,MPR,NH4-N,NA
1990-03-27,MPR,K,1.0077777777777777
1990-03-27,MPR,Mg,2.152222222222222
1990-03-27,MPR,Ca,9.083333333333334
1990-05-29,MPR,NO3-N,187
1990-05-29,MPR,NH4-N,NA
1990-05-29,MPR,K,0.9544444444444444
1990-05-29,MPR,Mg,2.002222222222222
1990-05-29,MPR,Ca,8.342222222222222
1990-07-31,MPR,NO3-N,131.88888888888889
1990-07-31,MPR,NH4-N,NA
1990-07-31,MPR,K,0.8522222222222222
1990-07-31,MPR,Mg,2.1422222222222222
1990-07-31,MPR,Ca,9.635555555555555
1990-10-02,MPR,NO3-N,126.125
1990-10-02,MPR,NH4-N,NA
1990-10-02,MPR,K,0.77
1990-10-02,MPR,Mg,1.9877777777777779
1990-10-02,MPR,Ca,7.89
1990-12-04,MPR,NO3-N,136.75
1990-12-04,MPR,NH4-N,NA
1990-12-04,MPR,K,0.6533333333333333
1990-12-04,MPR,Mg,2.1144444444444446
1990-12-04,MPR,Ca,6.934444444444445
1991-02-05,MPR,NO3-N,121.625
1991-02-05,MPR,NH4-N,NA
1991-02-05,MPR,K,0.8922222222222222
1991-02-05,MPR,Mg,1.9511111111111112
1991-02-05,MPR,Ca,7.41875
1991-04-09,MPR,NO3-N,50.25
1991-04-09,MPR,NH4-N,NA
1991-04-09,MPR,K,0.77
1991-04-09,MPR,Mg,0.9285714285714285
1991-04-09,MPR,Ca,4.635
1991-06-11,MPR,NO3-N,58.33333333333333
1991-06-11,MPR,NH4-N,NA
1991-06-11,MPR,K,0.7728571428571429
1991-06-11,MPR,Mg,1.61625
1991-06-11,MPR,Ca,5.595714285714285
1991-08-13,MPR,NO3-N,80.42857142857143
1991-08-13,MPR,NH4-N,NA
1991-08-13,MPR,K,0.8411111111111111
1991-08-13,MPR,Mg,2.61
1991-08-13,MPR,Ca,9.283333333333333
1991-10-15,MPR,NO3-N,118.88888888888889
1991-10-15,MPR,NH4-N,NA
1991-10-15,MPR,K,0.72125
1991-10-15,MPR,Mg,1.975
1991-10-15,MPR,Ca,6.5337499999999995
1991-12-17,MPR,NO3-N,128.11111111111111
1991-12-17,MPR,NH4-N,NA
1991-12-17,MPR,K,0.7444444444444445
1991-12-17,MPR,Mg,1.9277777777777778
1991-12-17,MPR,Ca,8.153333333333332
1992-02-18,MPR,NO3-N,108.375
1992-02-18,MPR,NH4-N,NA
1992-02-18,MPR,K,0.9533333333333334
1992-02-18,MPR,Mg,2.8133333333333335
1992-02-18,MPR,Ca,9.7325
1992-04-21,MPR,NO3-N,54.375
1992-04-21,MPR,NH4-N,NA
1992-04-21,MPR,K,0.8288888888888889
1992-04-21,MPR,Mg,1.8177777777777777
1992-04-21,MPR,Ca,7.38
1992-06-23,MPR,NO3-N,38.111111111111114
1992-06-23,MPR,NH4-N,NA
1992-06-23,MPR,K,0.7744444444444444
1992-06-23,MPR,Mg,2.088888888888889
1992-06-23,MPR,Ca,8.1466666666666665
1992-08-25,MPR,NO3-N,52.55555555555556
1992-08-25,MPR,NH4-N,NA
1992-08-25,MPR,K,0.8466666666666667
1992-08-25,MPR,Mg,2.39
1992-08-25,MPR,Ca,9.634444444444444
1992-10-27,MPR,NO3-N,33.57142857142857
1992-10-27,MPR,NH4-N,NA
1992-10-27,MPR,K,0.70625
1992-10-27,MPR,Mg,1.77125
1992-10-27,MPR,Ca,7.395
1992-12-29,MPR,NO3-N,NA
1992-12-29,MPR,NH4-N,NA
1992-12-29,MPR,K,0.7255555555555555
1992-12-29,MPR,Mg,1.9188888888888889
1992-12-29,MPR,Ca,7.552222222222222
1993-03-02,MPR,NO3-N,81.33333333333333
1993-03-02,MPR,NH4-N,NA
1993-03-02,MPR,K,0.8055555555555556
1993-03-02,MPR,Mg,2.371111111111111
1993-03-02,MPR,Ca,9.314444444444444
1993-05-04,MPR,NO3-N,42
1993-05-04,MPR,NH4-N,NA
1993-05-04,MPR,K,0.8555555555555555
1993-05-04,MPR,Mg,1.9933333333333334
1993-05-04,MPR,Ca,7.9944444444444445
1993-07-06,MPR,NO3-N,63
1993-07-06,MPR,NH4-N,NA
1993-07-06,MPR,K,0.7675
1993-07-06,MPR,Mg,2.01
1993-07-06,MPR,Ca,8.5875
1993-09-07,MPR,NO3-N,49.111111111111114
1993-09-07,MPR,NH4-N,NA
1993-09-07,MPR,K,0.7211111111111111
1993-09-07,MPR,Mg,1.9766666666666666
1993-09-07,MPR,Ca,8.001111111111111
1993-11-09,MPR,NO3-N,28.833333333333332
1993-11-09,MPR,NH4-N,NA
1993-11-09,MPR,K,0.6577777777777778
1993-11-09,MPR,Mg,1.6811111111111112
1993-11-09,MPR,Ca,7.39625
1994-01-11,MPR,NO3-N,6.333333333333333
1994-01-11,MPR,NH4-N,NA
1994-01-11,MPR,K,0.5700000000000001
1994-01-11,MPR,Mg,1.6344444444444444
1994-01-11,MPR,Ca,6.863333333333333
1994-03-15,MPR,NO3-N,18.5
1994-03-15,MPR,NH4-N,NA
1994-03-15,MPR,K,0.7277777777777777
1994-03-15,MPR,Mg,2.2044444444444444
1994-03-15,MPR,Ca,9.652222222222223
1994-05-17,MPR,NO3-N,19.625
1994-05-17,MPR,NH4-N,NA
1994-05-17,MPR,K,0.8633333333333333
1994-05-17,MPR,Mg,2.3433333333333333
1994-05-17,MPR,Ca,8.848888888888888
1994-07-19,MPR,NO3-N,119
1994-07-19,MPR,NH4-N,NA
1994-07-19,MPR,K,0.8666666666666667
1994-07-19,MPR,Mg,2.5
1994-07-19,MPR,Ca,9.666666666666666
1994-09-20,MPR,NO3-N,NA
1994-09-20,MPR,NH4-N,NA
1994-09-20,MPR,K,0.7844444444444444
1994-09-20,MPR,Mg,1.8944444444444444
1994-09-20,MPR,Ca,8.686666666666667
1994-11-22,MPR,NO3-N,43
1994-11-22,MPR,NH4-N,NA
1994-11-22,MPR,K,0.6855555555555556
1994-11-22,MPR,Mg,2.1277777777777778
1994-11-22,MPR,Ca,8.345555555555556
1995-01-24,MPR,NO3-N,NA
1995-01-24,MPR,NH4-N,NA
1995-01-24,MPR,K,0.6900000000000001
1995-01-24,MPR,Mg,2.0966666666666667
1995-01-24,MPR,Ca,8.94111111111111
1995-03-28,MPR,NO3-N,NA
1995-03-28,MPR,NH4-N,NA
1995-03-28,MPR,K,0.7733333333333333
1995-03-28,MPR,Mg,2.2916666666666665
1995-03-28,MPR,Ca,9.715
1995-05-30,MPR,NO3-N,NA
1995-05-30,MPR,NH4-N,NA
1995-05-30,MPR,K,0.666
1995-05-30,MPR,Mg,2.232
1995-05-30,MPR,Ca,9.906
1995-08-01,MPR,NO3-N,NA
1995-08-01,MPR,NH4-N,NA
1995-08-01,MPR,K,NA
1995-08-01,MPR,Mg,NA
1995-08-01,MPR,Ca,NA
1995-10-03,MPR,NO3-N,NA
1995-10-03,MPR,NH4-N,NA
1995-10-03,MPR,K,NA
1995-10-03,MPR,Mg,NA
1995-10-03,MPR,Ca,NA
1995-12-05,MPR,NO3-N,NA
1995-12-05,MPR,NH4-N,NA
1995-12-05,MPR,K,0.7316666666666667
1995-12-05,MPR,Mg,1.9316666666666666
1995-12-05,MPR,Ca,7.956666666666667
1996-02-06,MPR,NO3-N,NA
1996-02-06,MPR,NH4-N,NA
1996-02-06,MPR,K,0.8111111111111111
1996-02-06,MPR,Mg,2.5555555555555554
1996-02-06,MPR,Ca,9.486666666666666
1996-04-09,MPR,NO3-N,NA
1996-04-09,MPR,NH4-N,NA
1996-04-09,MPR,K,0.78625
1996-04-09,MPR,Mg,2.0275
1996-04-09,MPR,Ca,7.9975000000000005
1996-06-11,MPR,NO3-N,79
1996-06-11,MPR,NH4-N,NA
1996-06-11,MPR,K,0.7614285714285715
1996-06-11,MPR,Mg,2.1914285714285713
1996-06-11,MPR,Ca,8.432857142857143
1996-08-13,MPR,NO3-N,NA
